Type,Rooms,Repair Subject,Subject Details,Issue,Priority
Suite,Living Room,Electrical,Circuit breaker / Breaker box,Noise in breaker box,EMERGENCY
Suite,Living Room,Electrical,Circuit breaker / Breaker box,Not In List,STANDARD
Suite,Living Room,Electrical,Door Chime,Button repair,STANDARD
Suite,Living Room,Electrical,Door Chime,Cosmetic repair,STANDARD
Suite,Living Room,Electrical,Door Chime,Not In List,STANDARD
Suite,Living Room,Electrical,Door Chime,Will not work,STANDARD
Suite,Living Room,Electrical,Light Switch,Cover plate repair,STANDARD
Suite,Living Room,Electrical,Light Switch,Dimmer does not work,STANDARD
Suite,Living Room,Electrical,Light Switch,Does not work,STANDARD
Suite,Living Room,Electrical,Light Switch,Loose from wall,STANDARD
Suite,Living Room,Electrical,Light Switch,Not In List,STANDARD
Suite,Living Room,Electrical,Light fixture / Ceiling fan,Cosmetic repair,STANDARD
Suite,Living Room,Electrical,Light fixture / Ceiling fan,Fan does not work,STANDARD
Suite,Living Room,Electrical,Light fixture / Ceiling fan,Flickers,EMERGENCY
Suite,Living Room,Electrical,Light fixture / Ceiling fan,Globe / Lens repair,STANDARD
Suite,Living Room,Electrical,Light fixture / Ceiling fan,Light is dim,EMERGENCY
Suite,Living Room,Electrical,Light fixture / Ceiling fan,Not In List,STANDARD
Suite,Living Room,Electrical,Light fixture / Ceiling fan,Not balanced,STANDARD
Suite,Living Room,Electrical,Light fixture / Ceiling fan,Pull chain repair,STANDARD
Suite,Living Room,Electrical,Light fixture / Ceiling fan,Pulling loose from ceiling / wall,EMERGENCY
Suite,Living Room,Electrical,Light fixture / Ceiling fan,Will not come on / bulb out,STANDARD
Suite,Living Room,Electrical,Outlet,Cover plate repair,STANDARD
Suite,Living Room,Electrical,Outlet,GFI will not reset,EMERGENCY
Suite,Living Room,Electrical,Outlet,Loose from wall,STANDARD
Suite,Living Room,Electrical,Outlet,No power,EMERGENCY
Suite,Living Room,Electrical,Outlet,Not In List,STANDARD
Suite,Living Room,Electrical,Outlet,Sparks,EMERGENCY
Suite,Living Room,Electrical,Smoke Detector,Chirps,STANDARD
Suite,Living Room,Electrical,Smoke Detector,False alarms,STANDARD
Suite,Living Room,Electrical,Smoke Detector,Loose from wall / Ceiling,STANDARD
Suite,Living Room,Electrical,Smoke Detector,Not In List,STANDARD
Suite,Living Room,Electrical,Smoke Detector,Replace battery,STANDARD
Suite,Living Room,Electrical,Smoke Detector,Will not work,STANDARD
Suite,Living Room,Fire Extinguisher,Apartment fire extinguisher,Damaged,STANDARD
Suite,Living Room,Fire Extinguisher,Apartment fire extinguisher,Describe,STANDARD
Suite,Living Room,Fire Extinguisher,Apartment fire extinguisher,Missing,STANDARD
Suite,Living Room,Fire Extinguisher,Apartment fire extinguisher,Recharge,STANDARD
Suite,Living Room,Fire Extinguisher,Other fire extinguisher,Damaged,STANDARD
Suite,Living Room,Fire Extinguisher,Other fire extinguisher,Describe,STANDARD
Suite,Living Room,Fire Extinguisher,Other fire extinguisher,Missing,STANDARD
Suite,Living Room,Fire Extinguisher,Other fire extinguisher,Recharge,STANDARD
Suite,Living Room,Fireplace,Clogged,,STANDARD
Suite,Living Room,Fireplace,Door,,STANDARD
Suite,Living Room,Fireplace,Fireplace not staying on,,STANDARD
Suite,Living Room,Fireplace,Pilot light out,,STANDARD
Suite,Living Room,Fireplace,Screen,,STANDARD
Suite,Living Room,Fireplace,Start pilot light,,STANDARD
Suite,Living Room,Fireplace,Switch not working,,STANDARD
Suite,Living Room,Flooring,Apartment Carpet,Carpet bar repair,STANDARD
Suite,Living Room,Flooring,Apartment Carpet,Clean carpet,STANDARD
Suite,Living Room,Flooring,Apartment Carpet,Not In List,STANDARD
Suite,Living Room,Flooring,Apartment Carpet,Repair carpet,STANDARD
Suite,Living Room,Flooring,Apartment Carpet,Replace carpet,STANDARD
Suite,Living Room,Flooring,Apartment Carpet,Stretch carpet,STANDARD
Suite,Living Room,Flooring,Apartment Carpet,Wet Vac,EMERGENCY
Suite,Living Room,Flooring,Ceramic Tile,Broken tile,STANDARD
Suite,Living Room,Flooring,Ceramic Tile,Grout repair,STANDARD
Suite,Living Room,Flooring,Ceramic Tile,Loose tile,STANDARD
Suite,Living Room,Flooring,Ceramic Tile,Not In List,STANDARD
Suite,Living Room,Flooring,Common Hall / Breezeway Carpet,Carpet bar repair,STANDARD
Suite,Living Room,Flooring,Common Hall / Breezeway Carpet,Clean carpet,STANDARD
Suite,Living Room,Flooring,Common Hall / Breezeway Carpet,Not In List,STANDARD
Suite,Living Room,Flooring,Common Hall / Breezeway Carpet,Repair carpet,STANDARD
Suite,Living Room,Flooring,Common Hall / Breezeway Carpet,Replace carpet,STANDARD
Suite,Living Room,Flooring,Common Hall / Breezeway Carpet,Stretch carpet,STANDARD
Suite,Living Room,Flooring,Common Hall / Breezeway Carpet,Wet Vac,EMERGENCY
Suite,Living Room,Flooring,Floor General,Leak,EMERGENCY
Suite,Living Room,Flooring,Floor General,Not In List,STANDARD
Suite,Living Room,Flooring,Hardwood,Loose boards,STANDARD
Suite,Living Room,Flooring,Hardwood,Not In List,STANDARD
Suite,Living Room,Flooring,Hardwood,Warped,STANDARD
Suite,Living Room,Flooring,Vinyl / Tile,Needs caulk,STANDARD
Suite,Living Room,Flooring,Vinyl / Tile,Not In List,STANDARD
Suite,Living Room,Flooring,Vinyl / Tile,Tile loose,STANDARD
Suite,Living Room,Glass Door / Window,Glass Door,Broken glass,EMERGENCY
Suite,Living Room,Glass Door / Window,Glass Door,Door handle,STANDARD
Suite,Living Room,Glass Door / Window,Glass Door,Door lock,STANDARD
Suite,Living Room,Glass Door / Window,Glass Door,Not In List,STANDARD
Suite,Living Room,Glass Door / Window,Glass Door,Patio door pin,EMERGENCY
Suite,Living Room,Glass Door / Window,Glass Door,Will not slide,EMERGENCY
Suite,Living Room,Glass Door / Window,Window,Broken glass,EMERGENCY
Suite,Living Room,Glass Door / Window,Window,Fogged,STANDARD
Suite,Living Room,Glass Door / Window,Window,Lock,EMERGENCY
Suite,Living Room,Glass Door / Window,Window,Not In List,STANDARD
Suite,Living Room,Glass Door / Window,Window,Will not close,EMERGENCY
Suite,Living Room,Glass Door / Window,Window,Will not slide / open,EMERGENCY
Suite,Living Room,Janitorial,Clean,Not In List,STANDARD
Suite,Living Room,Janitorial,Deodorize,Not In List,STANDARD
Suite,Living Room,Pest Control,Insects,Ants,STANDARD
Suite,Living Room,Pest Control,Insects,Bees,STANDARD
Suite,Living Room,Pest Control,Insects,Fleas,STANDARD
Suite,Living Room,Pest Control,Insects,Not In List,STANDARD
Suite,Living Room,Pest Control,Insects,Roaches,STANDARD
Suite,Living Room,Pest Control,Insects,Scorpions,STANDARD
Suite,Living Room,Pest Control,Insects,Silverfish,STANDARD
Suite,Living Room,Pest Control,Insects,Spiders,STANDARD
Suite,Living Room,Pest Control,Pests,Birds,STANDARD
Suite,Living Room,Pest Control,Pests,Mice,STANDARD
Suite,Living Room,Pest Control,Pests,Not In List,STANDARD
Suite,Living Room,Pest Control,Pests,Rats,STANDARD
Suite,Living Room,Plumbing,Fire Sprinkler Head,Beauty ring repair,STANDARD
Suite,Living Room,Plumbing,Fire Sprinkler Head,Head leaks,EMERGENCY
Suite,Living Room,Plumbing,Fire Sprinkler Head,Not In List,STANDARD
Suite,Living Room,Plumbing,Fire Sprinkler Head,Paint on head,STANDARD
Suite,Living Room,TV / Phone / Alarm / Internet,Alarm,Control panel repair,EMERGENCY
Suite,Living Room,TV / Phone / Alarm / Internet,Alarm,Not In List,STANDARD
Suite,Living Room,TV / Phone / Alarm / Internet,Internet,Cover plate missing,STANDARD
Suite,Living Room,TV / Phone / Alarm / Internet,Internet,Jack or wire repair,STANDARD
Suite,Living Room,TV / Phone / Alarm / Internet,Internet,Not In List,STANDARD
Suite,Living Room,TV / Phone / Alarm / Internet,Phone,Cover plate missing,STANDARD
Suite,Living Room,TV / Phone / Alarm / Internet,Phone,Jack repair,STANDARD
Suite,Living Room,TV / Phone / Alarm / Internet,Phone,Not In List,STANDARD
Suite,Living Room,TV / Phone / Alarm / Internet,Phone,Poor reception,STANDARD
Suite,Living Room,TV / Phone / Alarm / Internet,TV / Cable,No service,STANDARD
Suite,Living Room,TV / Phone / Alarm / Internet,TV / Cable,Not In List,STANDARD
Suite,Living Room,TV / Phone / Alarm / Internet,TV / Cable,Poor reception,STANDARD
Suite,Living Room,TV / Phone / Alarm / Internet,TV / Cable,Wall plate repair,STANDARD
Suite,Living Room,Walls / Ceiling,Ceiling,Leak,EMERGENCY
Suite,Living Room,Walls / Ceiling,Ceiling,Leaks from apartment above,EMERGENCY
Suite,Living Room,Walls / Ceiling,Ceiling,Leaks when it rains,EMERGENCY
Suite,Living Room,Walls / Ceiling,Ceiling,Not In List,STANDARD
Suite,Living Room,Walls / Ceiling,Ceiling,Paint,STANDARD
Suite,Living Room,Walls / Ceiling,Ceiling,Roof leak,EMERGENCY
Suite,Living Room,Walls / Ceiling,Ceiling,Sheetrock repair,STANDARD
Suite,Living Room,Walls / Ceiling,Ceiling,Stress crack repair,STANDARD
Suite,Living Room,Walls / Ceiling,Walls,Leak,EMERGENCY
Suite,Living Room,Walls / Ceiling,Walls,Leaks from apartment above,EMERGENCY
Suite,Living Room,Walls / Ceiling,Walls,Leaks when it rains,EMERGENCY
Suite,Living Room,Walls / Ceiling,Walls,Not In List,STANDARD
Suite,Living Room,Walls / Ceiling,Walls,Paint,STANDARD
Suite,Living Room,Walls / Ceiling,Walls,Sheetrock repair,STANDARD
Suite,Living Room,Walls / Ceiling,Walls,Stress crack repair,STANDARD
Suite,Plumbing,Bathroom - Master,Low water pressure,,STANDARD
Suite,Stairway,Carpentry,Handrail / Bannister,Damaged,STANDARD
Suite,Stairway,Carpentry,Handrail / Bannister,Not In List,STANDARD
Suite,Stairway,Carpentry,Handrail / Bannister,Paint,STANDARD
Suite,Stairway,Carpentry,Shelves,Damaged,STANDARD
Suite,Stairway,Carpentry,Shelves,Not In List,STANDARD
Suite,Stairway,Carpentry,Shelves,Paint,STANDARD
Suite,Stairway,Carpentry,Trim / Base boards / Crown mold,Damaged,STANDARD
Suite,Stairway,Carpentry,Trim / Base boards / Crown mold,Missing,STANDARD
Suite,Stairway,Carpentry,Trim / Base boards / Crown mold,Not In List,STANDARD
Suite,Stairway,Carpentry,Trim / Base boards / Crown mold,Paint,STANDARD
Suite,Stairway,Electrical,Door Chime,Button repair,STANDARD
Suite,Stairway,Electrical,Door Chime,Cosmetic repair,STANDARD
Suite,Stairway,Electrical,Door Chime,Not In List,STANDARD
Suite,Stairway,Electrical,Door Chime,Will not work,STANDARD
Suite,Stairway,Electrical,Light Switch,Cover plate repair,STANDARD
Suite,Stairway,Electrical,Light Switch,Dimmer does not work,STANDARD
Suite,Stairway,Electrical,Light Switch,Does not work,STANDARD
Suite,Stairway,Electrical,Light Switch,Loose from wall,STANDARD
Suite,Stairway,Electrical,Light Switch,Not In List,STANDARD
Suite,Stairway,Electrical,Light fixture / Ceiling fan,Cosmetic repair,STANDARD
Suite,Stairway,Electrical,Light fixture / Ceiling fan,Fan does not work,STANDARD
Suite,Stairway,Electrical,Light fixture / Ceiling fan,Flickers,EMERGENCY
Suite,Stairway,Electrical,Light fixture / Ceiling fan,Globe / Lens repair,STANDARD
Suite,Stairway,Electrical,Light fixture / Ceiling fan,Light is dim,EMERGENCY
Suite,Stairway,Electrical,Light fixture / Ceiling fan,Not In List,STANDARD
Suite,Stairway,Electrical,Light fixture / Ceiling fan,Not balanced,STANDARD
Suite,Stairway,Electrical,Light fixture / Ceiling fan,Pull chain repair,STANDARD
Suite,Stairway,Electrical,Light fixture / Ceiling fan,Pulling loose from ceiling / wall,EMERGENCY
Suite,Stairway,Electrical,Light fixture / Ceiling fan,Will not come on / bulb out,STANDARD
Suite,Stairway,Electrical,Outlet,Cover plate repair,STANDARD
Suite,Stairway,Electrical,Outlet,GFI will not reset,EMERGENCY
Suite,Stairway,Electrical,Outlet,Loose from wall,STANDARD
Suite,Stairway,Electrical,Outlet,No power,EMERGENCY
Suite,Stairway,Electrical,Outlet,Not In List,STANDARD
Suite,Stairway,Electrical,Outlet,Sparks,EMERGENCY
Suite,Stairway,Electrical,Smoke Detector,Chirps,STANDARD
Suite,Stairway,Electrical,Smoke Detector,False alarms,STANDARD
Suite,Stairway,Electrical,Smoke Detector,Loose from wall / Ceiling,STANDARD
Suite,Stairway,Electrical,Smoke Detector,Not In List,STANDARD
Suite,Stairway,Electrical,Smoke Detector,Replace battery,STANDARD
Suite,Stairway,Electrical,Smoke Detector,Will not work,STANDARD
Suite,Stairway,Flooring,Apartment Carpet,Carpet bar repair,STANDARD
Suite,Stairway,Flooring,Apartment Carpet,Clean carpet,STANDARD
Suite,Stairway,Flooring,Apartment Carpet,Not In List,STANDARD
Suite,Stairway,Flooring,Apartment Carpet,Repair carpet,STANDARD
Suite,Stairway,Flooring,Apartment Carpet,Replace carpet,STANDARD
Suite,Stairway,Flooring,Apartment Carpet,Stretch carpet,STANDARD
Suite,Stairway,Flooring,Apartment Carpet,Wet Vac,EMERGENCY
Suite,Stairway,Flooring,Floor General,Leak,EMERGENCY
Suite,Stairway,Flooring,Floor General,Not In List,STANDARD
Suite,Stairway,Flooring,Hardwood,Loose boards,STANDARD
Suite,Stairway,Flooring,Hardwood,Not In List,STANDARD
Suite,Stairway,Flooring,Hardwood,Warped,STANDARD
Suite,Stairway,Flooring,Vinyl / Tile,Needs caulk,STANDARD
Suite,Stairway,Flooring,Vinyl / Tile,Not In List,STANDARD
Suite,Stairway,Flooring,Vinyl / Tile,Tile loose,STANDARD
Suite,Stairway,Janitorial,Clean,Not In List,STANDARD
Suite,Stairway,Janitorial,Deodorize,Not In List,STANDARD
Suite,Stairway,Pest Control,Insects,Ants,STANDARD
Suite,Stairway,Pest Control,Insects,Bees,STANDARD
Suite,Stairway,Pest Control,Insects,Fleas,STANDARD
Suite,Stairway,Pest Control,Insects,Not In List,STANDARD
Suite,Stairway,Pest Control,Insects,Roaches,STANDARD
Suite,Stairway,Pest Control,Insects,Scorpions,STANDARD
Suite,Stairway,Pest Control,Insects,Silverfish,STANDARD
Suite,Stairway,Pest Control,Insects,Spiders,STANDARD
Suite,Stairway,Pest Control,Pests,Birds,STANDARD
Suite,Stairway,Pest Control,Pests,Mice,STANDARD
Suite,Stairway,Pest Control,Pests,Not In List,STANDARD
Suite,Stairway,Pest Control,Pests,Rats,STANDARD
Suite,Stairway,Walls / Ceiling,Ceiling,Leak,EMERGENCY
Suite,Stairway,Walls / Ceiling,Ceiling,Leaks from apartment above,EMERGENCY
Suite,Stairway,Walls / Ceiling,Ceiling,Leaks when it rains,EMERGENCY
Suite,Stairway,Walls / Ceiling,Ceiling,Not In List,STANDARD
Suite,Stairway,Walls / Ceiling,Ceiling,Paint,STANDARD
Suite,Stairway,Walls / Ceiling,Ceiling,Roof leak,EMERGENCY
Suite,Stairway,Walls / Ceiling,Ceiling,Sheetrock repair,STANDARD
Suite,Stairway,Walls / Ceiling,Ceiling,Stress crack repair,STANDARD
Suite,Stairway,Walls / Ceiling,Walls,Leak,EMERGENCY
Suite,Stairway,Walls / Ceiling,Walls,Leaks from apartment above,EMERGENCY
Suite,Stairway,Walls / Ceiling,Walls,Leaks when it rains,EMERGENCY
Suite,Stairway,Walls / Ceiling,Walls,Not In List,STANDARD
Suite,Stairway,Walls / Ceiling,Walls,Paint,STANDARD
Suite,Stairway,Walls / Ceiling,Walls,Sheetrock repair,STANDARD
Suite,Stairway,Walls / Ceiling,Walls,Stress crack repair,STANDARD
Suite,Utility / Laundry,Air Conditioning / Heat,Adjust Vent,,STANDARD
Suite,Utility / Laundry,Air Conditioning / Heat,Air Conditioning,Area of apartment does not cool,STANDARD
Suite,Utility / Laundry,Air Conditioning / Heat,Air Conditioning,Blowing cool air,STANDARD
Suite,Utility / Laundry,Air Conditioning / Heat,Air Conditioning,Condensing unit outside makes excessive noise,STANDARD
Suite,Utility / Laundry,Air Conditioning / Heat,Air Conditioning,Condensing unit outside runs when inside unit is off,STANDARD
Suite,Utility / Laundry,Air Conditioning / Heat,Air Conditioning,Cover panel repair,STANDARD
Suite,Utility / Laundry,Air Conditioning / Heat,Air Conditioning,Does not cool fan not running,STANDARD
Suite,Utility / Laundry,Air Conditioning / Heat,Air Conditioning,Does not cool fan running,STANDARD
Suite,Utility / Laundry,Air Conditioning / Heat,Air Conditioning,Fan makes noise,STANDARD
Suite,Utility / Laundry,Air Conditioning / Heat,Air Conditioning,No air blowing from vents but unit is running,STANDARD
Suite,Utility / Laundry,Air Conditioning / Heat,Air Conditioning,Not In List,STANDARD
Suite,Utility / Laundry,Air Conditioning / Heat,Air Conditioning,Replace filter,STANDARD
Suite,Utility / Laundry,Air Conditioning / Heat,Air Conditioning,T-stat repair,STANDARD
Suite,Utility / Laundry,Air Conditioning / Heat,Air Conditioning,Vent repair,STANDARD
Suite,Utility / Laundry,Air Conditioning / Heat,Air Conditioning,Water leak from condensation overflow,EMERGENCY
Suite,Utility / Laundry,Air Conditioning / Heat,Heat,Area of apartment will not heat,STANDARD
Suite,Utility / Laundry,Air Conditioning / Heat,Heat,Fan blowing will not heat,STANDARD
Suite,Utility / Laundry,Air Conditioning / Heat,Heat,Fan not blowing will not heat,STANDARD
Suite,Utility / Laundry,Air Conditioning / Heat,Heat,Not In List,STANDARD
Suite,Utility / Laundry,Air Conditioning / Heat,Heat,Replace filter,STANDARD
Suite,Utility / Laundry,Air Conditioning / Heat,Heat,Vent repair,STANDARD
Suite,Utility / Laundry,Appliance,Dryer,Cosmetic repair,STANDARD
Suite,Utility / Laundry,Appliance,Dryer,Dryer hose repair,STANDARD
Suite,Utility / Laundry,Appliance,Dryer,Dryer not heating,STANDARD
Suite,Utility / Laundry,Appliance,Dryer,Dryer not spinning,STANDARD
Suite,Utility / Laundry,Appliance,Dryer,Dryer takes too long to dry clothes,STANDARD
Suite,Utility / Laundry,Appliance,Dryer,Light not working,STANDARD
Suite,Utility / Laundry,Appliance,Dryer,Lint filter repair,STANDARD
Suite,Utility / Laundry,Appliance,Dryer,Move dryer,STANDARD
Suite,Utility / Laundry,Appliance,Dryer,Not In List,STANDARD
Suite,Utility / Laundry,Appliance,Dryer,Not level,STANDARD
Suite,Utility / Laundry,Appliance,Dryer,Selector knob repair,STANDARD
Suite,Utility / Laundry,Appliance,Dryer,Timer knob repair,STANDARD
Suite,Utility / Laundry,Appliance,Dryer,Won’t turn off,STANDARD
Suite,Utility / Laundry,Appliance,Washer,Clothes wet when removed from machine,STANDARD
Suite,Utility / Laundry,Appliance,Washer,Cosmetic repair,STANDARD
Suite,Utility / Laundry,Appliance,Washer,Does not drain,STANDARD
Suite,Utility / Laundry,Appliance,Washer,Hose repair,EMERGENCY
Suite,Utility / Laundry,Appliance,Washer,Leak,EMERGENCY
Suite,Utility / Laundry,Appliance,Washer,Move washer,STANDARD
Suite,Utility / Laundry,Appliance,Washer,Not In List,STANDARD
Suite,Utility / Laundry,Appliance,Washer,Out of balance,STANDARD
Suite,Utility / Laundry,Appliance,Washer,Selector knob repair,STANDARD
Suite,Utility / Laundry,Appliance,Washer,Timer knob repair,STANDARD
Suite,Utility / Laundry,Appliance,Washer,Will not cycle,STANDARD
Suite,Utility / Laundry,Appliance,Washer,Will not fill,STANDARD
Suite,Utility / Laundry,Appliance,Washer,Will not spin,STANDARD
Suite,Utility / Laundry,Carpentry,Cabinets  Upper / Base,Bottom repair,STANDARD
Suite,Utility / Laundry,Carpentry,Cabinets  Upper / Base,Door repair,STANDARD
Suite,Utility / Laundry,Carpentry,Cabinets  Upper / Base,Drawer repair,STANDARD
Suite,Utility / Laundry,Carpentry,Cabinets  Upper / Base,Handle repair,STANDARD
Suite,Utility / Laundry,Carpentry,Cabinets  Upper / Base,Hinge repair,STANDARD
Suite,Utility / Laundry,Carpentry,Cabinets  Upper / Base,Not In List,STANDARD
Suite,Utility / Laundry,Carpentry,Cabinets  Upper / Base,Shelf repair,STANDARD
Suite,Utility / Laundry,Carpentry,Counter Top / Vanity,Caulk needed,STANDARD
Suite,Utility / Laundry,Carpentry,Counter Top / Vanity,Damaged,STANDARD
Suite,Utility / Laundry,Carpentry,Counter Top / Vanity,Not In List,STANDARD
Suite,Utility / Laundry,Carpentry,Desk,Damaged,STANDARD
Suite,Utility / Laundry,Carpentry,Desk,Not In List,STANDARD
Suite,Utility / Laundry,Carpentry,Shelves,Damaged,STANDARD
Suite,Utility / Laundry,Carpentry,Shelves,Not In List,STANDARD
Suite,Utility / Laundry,Carpentry,Shelves,Paint,STANDARD
Suite,Utility / Laundry,Carpentry,Trim / Base boards / Crown mold,Damaged,STANDARD
Suite,Utility / Laundry,Carpentry,Trim / Base boards / Crown mold,Missing,STANDARD
Suite,Utility / Laundry,Carpentry,Trim / Base boards / Crown mold,Not In List,STANDARD
Suite,Utility / Laundry,Carpentry,Trim / Base boards / Crown mold,Paint,STANDARD
Suite,Utility / Laundry,Doors,Bi-fold Doors,Falling down,STANDARD
Suite,Utility / Laundry,Doors,Bi-fold Doors,Knob repair,STANDARD
Suite,Utility / Laundry,Doors,Bi-fold Doors,Not In List,STANDARD
Suite,Utility / Laundry,Doors,Bi-fold Doors,Will not close,STANDARD
Suite,Utility / Laundry,Doors,Bi-fold Doors,Will not open,STANDARD
Suite,Utility / Laundry,Doors,Bi-fold Doors,Will not stay on track,STANDARD
Suite,Utility / Laundry,Doors,Interior Doors,Deadbolt repair,STANDARD
Suite,Utility / Laundry,Doors,Interior Doors,Door stop,STANDARD
Suite,Utility / Laundry,Doors,Interior Doors,Hard to open,STANDARD
Suite,Utility / Laundry,Doors,Interior Doors,Hinge repair,STANDARD
Suite,Utility / Laundry,Doors,Interior Doors,Locking knob repair,STANDARD
Suite,Utility / Laundry,Doors,Interior Doors,Not In List,STANDARD
Suite,Utility / Laundry,Doors,Interior Doors,Passage knob repair,STANDARD
Suite,Utility / Laundry,Doors,Interior Doors,Will not close,STANDARD
Suite,Utility / Laundry,Doors,Interior Doors,Will not latch,STANDARD
Suite,Utility / Laundry,Doors,Sliding Doors,Comes off track,STANDARD
Suite,Utility / Laundry,Doors,Sliding Doors,Not In List,STANDARD
Suite,Utility / Laundry,Doors,Sliding Doors,Will not slide,STANDARD
Suite,Utility / Laundry,Electrical,Circuit breaker / Breaker box,Breaker trips,EMERGENCY
Suite,Utility / Laundry,Electrical,Circuit breaker / Breaker box,Breaker will not reset,EMERGENCY
Suite,Utility / Laundry,Electrical,Circuit breaker / Breaker box,Gaps in box between breakers,STANDARD
Suite,Utility / Laundry,Electrical,Circuit breaker / Breaker box,Noise in breaker box,EMERGENCY
Suite,Utility / Laundry,Electrical,Circuit breaker / Breaker box,Not In List,STANDARD
Suite,Utility / Laundry,Electrical,Light Switch,Cover plate repair,STANDARD
Suite,Utility / Laundry,Electrical,Light Switch,Dimmer does not work,STANDARD
Suite,Utility / Laundry,Electrical,Light Switch,Does not work,STANDARD
Suite,Utility / Laundry,Electrical,Light Switch,Loose from wall,STANDARD
Suite,Utility / Laundry,Electrical,Light Switch,Not In List,STANDARD
Suite,Utility / Laundry,Electrical,Light fixture / Ceiling fan,Cosmetic repair,STANDARD
Suite,Utility / Laundry,Electrical,Light fixture / Ceiling fan,Fan does not work,STANDARD
Suite,Utility / Laundry,Electrical,Light fixture / Ceiling fan,Flickers,EMERGENCY
Suite,Utility / Laundry,Electrical,Light fixture / Ceiling fan,Globe / Lens repair,STANDARD
Suite,Utility / Laundry,Electrical,Light fixture / Ceiling fan,Light is dim,EMERGENCY
Suite,Utility / Laundry,Electrical,Light fixture / Ceiling fan,Not In List,STANDARD
Suite,Utility / Laundry,Electrical,Light fixture / Ceiling fan,Not balanced,STANDARD
Suite,Utility / Laundry,Electrical,Light fixture / Ceiling fan,Pull chain repair,STANDARD
Suite,Utility / Laundry,Electrical,Light fixture / Ceiling fan,Pulling loose from ceiling / wall,EMERGENCY
Suite,Utility / Laundry,Electrical,Light fixture / Ceiling fan,Will not come on / bulb out,STANDARD
Suite,Utility / Laundry,Electrical,Outlet,Cover plate repair,STANDARD
Suite,Utility / Laundry,Electrical,Outlet,GFI will not reset,EMERGENCY
Suite,Utility / Laundry,Electrical,Outlet,Loose from wall,STANDARD
Suite,Utility / Laundry,Electrical,Outlet,No power,EMERGENCY
Suite,Utility / Laundry,Electrical,Outlet,Not In List,STANDARD
Suite,Utility / Laundry,Electrical,Outlet,Sparks,EMERGENCY
Suite,Utility / Laundry,Electrical,Smoke Detector,Chirps,STANDARD
Suite,Utility / Laundry,Electrical,Smoke Detector,False alarms,STANDARD
Suite,Utility / Laundry,Electrical,Smoke Detector,Loose from wall / Ceiling,STANDARD
Suite,Utility / Laundry,Electrical,Smoke Detector,Not In List,STANDARD
Suite,Utility / Laundry,Electrical,Smoke Detector,Replace battery,STANDARD
Suite,Utility / Laundry,Electrical,Smoke Detector,Will not work,STANDARD
Suite,Utility / Laundry,Fire Extinguisher,Apartment fire extinguisher,Damaged,STANDARD
Suite,Utility / Laundry,Fire Extinguisher,Apartment fire extinguisher,Describe,STANDARD
Suite,Utility / Laundry,Fire Extinguisher,Apartment fire extinguisher,Missing,STANDARD
Suite,Utility / Laundry,Fire Extinguisher,Apartment fire extinguisher,Recharge,STANDARD
Suite,Utility / Laundry,Fire Extinguisher,Other fire extinguisher,Damaged,STANDARD
Suite,Utility / Laundry,Fire Extinguisher,Other fire extinguisher,Describe,STANDARD
Suite,Utility / Laundry,Fire Extinguisher,Other fire extinguisher,Missing,STANDARD
Suite,Utility / Laundry,Fire Extinguisher,Other fire extinguisher,Recharge,STANDARD
Suite,Utility / Laundry,Flooring,Floor General,Leak,EMERGENCY
Suite,Utility / Laundry,Flooring,Floor General,Not In List,STANDARD
Suite,Utility / Laundry,Flooring,Vinyl / Tile,Needs caulk,STANDARD
Suite,Utility / Laundry,Flooring,Vinyl / Tile,Not In List,STANDARD
Suite,Utility / Laundry,Flooring,Vinyl / Tile,Tile loose,STANDARD
Suite,Utility / Laundry,Janitorial,Clean,Not In List,STANDARD
Suite,Utility / Laundry,Janitorial,Deodorize,Not In List,STANDARD
Suite,Utility / Laundry,Pest Control,Insects,Ants,STANDARD
Suite,Utility / Laundry,Pest Control,Insects,Bees,STANDARD
Suite,Utility / Laundry,Pest Control,Insects,Fleas,STANDARD
Suite,Utility / Laundry,Pest Control,Insects,Not In List,STANDARD
Suite,Utility / Laundry,Pest Control,Insects,Roaches,STANDARD
Suite,Utility / Laundry,Pest Control,Insects,Scorpions,STANDARD
Suite,Utility / Laundry,Pest Control,Insects,Silverfish,STANDARD
Suite,Utility / Laundry,Pest Control,Insects,Spiders,STANDARD
Suite,Utility / Laundry,Pest Control,Pests,Birds,STANDARD
Suite,Utility / Laundry,Pest Control,Pests,Mice,STANDARD
Suite,Utility / Laundry,Pest Control,Pests,Not In List,STANDARD
Suite,Utility / Laundry,Pest Control,Pests,Rats,STANDARD
Suite,Utility / Laundry,Plumbing,Fire Sprinkler Head,Beauty ring repair,STANDARD
Suite,Utility / Laundry,Plumbing,Fire Sprinkler Head,Head leaks,EMERGENCY
Suite,Utility / Laundry,Plumbing,Fire Sprinkler Head,Not In List,STANDARD
Suite,Utility / Laundry,Plumbing,Fire Sprinkler Head,Paint on head,STANDARD
Suite,Utility / Laundry,Plumbing,Water Heater,Leak,EMERGENCY
Suite,Utility / Laundry,Plumbing,Water Heater,No hot water,STANDARD
Suite,Utility / Laundry,Plumbing,Water Heater,Not In List,STANDARD
Suite,Utility / Laundry,Plumbing,Water Heater,Water heater leaking,EMERGENCY
Suite,Utility / Laundry,Plumbing,Water Heater,Water too hot,EMERGENCY
Suite,Utility / Laundry,Walls / Ceiling,Ceiling,Leak,EMERGENCY
